gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,edible
4028976831,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/142392205,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus brevipes,NA,SPECIES,Suillus brevipes (Peck) Kuntze,Suillus brevipes,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.137615,-123.89321,10885,NA,NA,NA,NA,NA,2022-11-19T12:12:43Z,19,11,2022,5239894,5239894,HUMAN_OBSERVATION,iNaturalist,Observations,142392205,NA,Ty Creelan,2023-01-26T05:13:52Z,CC_BY_NC_4_0,brenza,brenza,NA,NA,2024-10-05T09:50:33Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4424302711,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/186431854,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,NA,SPECIES,Boletus edulis Bull.,Boletus edulis,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.383745,-121.783425,4,NA,NA,NA,NA,NA,2023-10-05T15:24:04Z,5,10,2023,5954958,5954958,HUMAN_OBSERVATION,iNaturalist,Observations,186431854,NA,chickenofthewoods,2023-10-06T18:32:10Z,CC_BY_NC_4_0,nbeyer,nbeyer,NA,NA,2024-10-05T09:20:56Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3759222368,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/26533915,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus augustus,NA,SPECIES,Agaricus augustus Fr.,Agaricus augustus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.92077,-122.812463,357,NA,NA,NA,NA,NA,2019-06-06T17:06:28Z,6,6,2019,5243429,5243429,HUMAN_OBSERVATION,iNaturalist,Observations,26533915,NA,Alan Rockefeller,2021-03-11T10:12:04Z,CC_BY_4_0,Matt Benotsch,Matt Benotsch,NA,NA,2024-10-05T09:33:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3415588373,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/100753758,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Cantharellus,Cantharellus formosus,NA,SPECIES,Cantharellus formosus Corner,Cantharellus formosus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.173146,-124.10279,86,NA,NA,NA,NA,NA,2021-11-08T13:04:47Z,8,11,2021,5466954,5466954,HUMAN_OBSERVATION,iNaturalist,Observations,100753758,NA,reedcham,2021-11-10T06:39:17Z,CC_BY_NC_4_0,reedcham,reedcham,NA,NA,2024-10-05T08:54:55Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3466032863,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/104831555,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Sarcomyxaceae,Sarcomyxa,Sarcomyxa serotina,NA,SPECIES,Sarcomyxa serotina (Pers.) V.Papp,Sarcomyxa serotina,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.882703,-122.657557,70,NA,NA,NA,NA,NA,2022-01-12T13:43:16Z,12,1,2022,11011338,11011338,HUMAN_OBSERVATION,iNaturalist,Observations,104831555,NA,Christy Horsley,2022-01-12T21:53:32Z,CC_BY_NC_4_0,Christy Horsley,Christy Horsley,NA,NA,2024-10-05T09:47:09Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4465645233,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/186640737,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Xerocomellus,Xerocomellus diffractus,NA,SPECIES,"Xerocomellus diffractus N.Siegel, C.F.Schwarz & J.L.Frank",Xerocomellus diffractus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.293675,-124.330772,6,NA,NA,NA,NA,NA,2023-10-07T15:54:33Z,7,10,2023,11374101,11374101,HUMAN_OBSERVATION,iNaturalist,Observations,186640737,NA,Wes Gill,2023-12-05T01:29:42Z,CC_BY_NC_4_0,Hailey Flora,Hailey Flora,NA,NA,2024-10-05T09:57:34Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
1453324668,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4882016,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Laetiporaceae,Laetiporus,Laetiporus conifericola,NA,SPECIES,Laetiporus conifericola Burds. & Banik,Laetiporus conifericola,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.407855,-124.030472,NA,NA,NA,NA,NA,NA,2016-12-27T10:30:00Z,27,12,2016,3362030,3362030,HUMAN_OBSERVATION,iNaturalist,Observations,4882016,NA,else,2017-01-04T06:12:42Z,CC_BY_NC_4_0,JJ Johnson,JJ Johnson,NA,NA,2024-10-05T09:30:51Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3415737648,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/100808310,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis radicata,NA,SPECIES,Sparassis radicata Weir,Sparassis radicata,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.358387,-121.990403,5,NA,NA,NA,NA,NA,2021-11-10T15:53:53Z,10,11,2021,2550248,2550248,HUMAN_OBSERVATION,iNaturalist,Observations,100808310,NA,mary3311,2021-11-10T23:54:45Z,CC_BY_NC_4_0,mary3311,mary3311,NA,NA,2024-10-05T09:42:28Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
891756275,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/442695,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius violaceus,NA,SPECIES,Cortinarius violaceus (L.) Gray,Cortinarius violaceus,NA,US,NA,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.997343,-121.528137,4514,NA,NA,NA,NA,NA,2013-10-08T10:29:44Z,8,10,2013,2529040,2529040,HUMAN_OBSERVATION,iNaturalist,Observations,442695,NA,bmatson,2013-10-28T19:09:50Z,CC_BY_NC_4_0,bmatson,bmatson,NA,NA,2024-10-05T09:30:50Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
1453360285,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/4962863,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Sparassidaceae,Sparassis,Sparassis radicata,NA,SPECIES,Sparassis radicata Weir,Sparassis radicata,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.174933,-124.164185,3906,NA,NA,NA,NA,NA,2017-01-15T11:41:00Z,15,1,2017,2550248,2550248,HUMAN_OBSERVATION,iNaturalist,Observations,4962863,NA,Alan Rockefeller,2017-01-25T06:28:09Z,CC_BY_NC_4_0,Donna Pomeroy,Donna Pomeroy,NA,NA,2024-10-05T08:39:34Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
2868134361,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/37410124,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis atramentaria,NA,SPECIES,"Coprinopsis atramentaria (Bull.) Redhead, Vilgalys & Moncalvo",Coprinopsis atramentaria,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.061547,-123.261547,50,NA,NA,NA,NA,NA,2015-11-15T17:04:00Z,15,11,2015,5242740,5242740,HUMAN_OBSERVATION,iNaturalist,Observations,37410124,NA,Bitty A. Roy,2020-01-08T22:20:35Z,CC_BY_4_0,Bitty A. Roy,Bitty A. Roy,NA,NA,2024-10-05T09:33:46Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3986110611,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/121262094,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,Coprinus comatus,NA,SPECIES,Coprinus comatus (O.F.Müll.) Pers.,Coprinus comatus,NA,US,NA,Idaho,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.955036,-115.300598,49,NA,NA,NA,NA,NA,2022-06-11T11:00:15Z,11,6,2022,7987658,7987658,HUMAN_OBSERVATION,iNaturalist,Observations,121262094,NA,jeromealbert,2022-06-11T17:00:26Z,CC_BY_NC_4_0,jeromealbert,jeromealbert,NA,NA,2024-10-05T09:46:39Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3985856901,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/142774074,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus rex-veris,NA,SPECIES,Boletus rex-veris D.Arora & Simonini,Boletus rex-veris,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.413739,-121.790004,65,NA,NA,NA,NA,NA,2022-05-29T11:08:02Z,29,5,2022,6016634,6016634,HUMAN_OBSERVATION,iNaturalist,Observations,142774074,NA,Bobby Valentine,2022-11-24T21:22:47Z,CC_BY_NC_4_0,mycenamystic,mycenamystic,NA,NA,2024-10-05T09:50:33Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4028999276,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/147366072,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Gliophorus,Gliophorus psittacinus,NA,SPECIES,Gliophorus psittacinus (Schaeff.) Herink,Gliophorus psittacinus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.378846,-124.015739,NA,NA,NA,NA,NA,NA,2023-01-25T15:36:54Z,25,1,2023,3345400,3345400,HUMAN_OBSERVATION,iNaturalist,Observations,147366072,NA,Charlie W.,2023-01-26T02:10:29Z,CC_BY_NC_4_0,Charlie W.,Charlie W.,NA,NA,2024-10-05T09:03:08Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3039160048,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/68841707,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,Gomphus,Gomphus clavatus,NA,SPECIES,Gomphus clavatus (Pers.) Gray,Gomphus clavatus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.406337,-123.521296,27317,NA,NA,NA,NA,NA,2021-01-29T12:36:25Z,29,1,2021,5238786,5238786,HUMAN_OBSERVATION,iNaturalist,Observations,68841707,NA,Ashley Duval,2021-01-31T03:27:25Z,CC_BY_NC_4_0,Ashley Duval,Ashley Duval,NA,NA,2024-10-05T09:37:59Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3415983905,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/101582447,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Lepiota magnispora,NA,SPECIES,Lepiota magnispora Murrill,Lepiota magnispora,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.260525,-123.987662,NA,NA,NA,NA,NA,NA,2021-11-20T13:05:37Z,20,11,2021,2535486,2535486,HUMAN_OBSERVATION,iNaturalist,Observations,101582447,NA,botanical_babe,2021-11-21T01:35:21Z,CC_BY_NC_4_0,botanical_babe,botanical_babe,NA,NA,2024-10-05T08:54:23Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3947627868,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/139179276,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus smithii,NA,SPECIES,Boletus smithii Thiers,Boletus smithii,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.161925,-124.126136,16,NA,NA,NA,NA,NA,2022-10-16T13:47:00Z,16,10,2022,6015885,6015885,HUMAN_OBSERVATION,iNaturalist,Observations,139179276,NA,edenrobles83,2022-10-18T00:29:55Z,CC_BY_NC_4_0,edenrobles83,edenrobles83,NA,NA,2024-10-05T09:49:53Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4950478147,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/97868195,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus edulis,NA,SPECIES,Boletus edulis Bull.,Boletus edulis,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.337749,-121.576325,27190,NA,NA,NA,NA,NA,2021-10-06T09:00:00Z,6,10,2021,5954958,5954958,HUMAN_OBSERVATION,iNaturalist,Observations,97868195,NA,balloonbugle88,2024-09-19T04:00:32Z,CC_BY_4_0,Jeff Ward,Jeff Ward,NA,NA,2024-10-05T08:53:56Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4936826592,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/37380966,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Craterellus,Craterellus tubaeformis,NA,SPECIES,Craterellus tubaeformis (Fr.) Quél.,Craterellus tubaeformis,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.160263,-124.127905,11,NA,NA,NA,NA,NA,2020-01-06T11:33:53Z,6,1,2020,2554536,2554536,HUMAN_OBSERVATION,iNaturalist,Observations,37380966,NA,Mandy Hackney,2020-01-07T21:59:28Z,CC_BY_4_0,Mandy Hackney,Mandy Hackney,NA,NA,2024-10-05T09:33:42Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4507675544,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/194893465,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Pleurocybella,Pleurocybella porrigens,NA,SPECIES,Pleurocybella porrigens (Pers.) Singer,Pleurocybella porrigens,NA,US,NA,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.437599,-121.851616,93,NA,NA,NA,NA,NA,2023-10-20T16:42:00Z,20,10,2023,2538000,2538000,HUMAN_OBSERVATION,iNaturalist,Observations,194893465,NA,P.A.Hill,2023-12-26T15:00:16Z,CC_BY_NC_4_0,P.A.Hill,P.A.Hill,NA,NA,2024-10-05T09:20:57Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
2456545172,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/35549571,Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Gomphidius,Gomphidius glutinosus,NA,SPECIES,Gomphidius glutinosus (Schaeff.) Fr.,Gomphidius glutinosus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.159523,-124.128464,NA,NA,NA,NA,NA,NA,2019-11-09T14:57:52Z,9,11,2019,2525027,2525027,HUMAN_OBSERVATION,iNaturalist,Observations,35549571,NA,botanical_babe,2019-11-10T23:32:20Z,CC_BY_NC_4_0,botanical_babe,botanical_babe,NA,NA,2024-10-05T08:43:40Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
1703190118,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8883896,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,Pseudohydnum,Pseudohydnum gelatinosum,NA,SPECIES,Pseudohydnum gelatinosum (Scop.) P.Karst.,Pseudohydnum gelatinosum,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.537105,-123.460687,4000,NA,NA,NA,NA,NA,2017-10-25T14:30:36Z,25,10,2017,5249353,5249353,HUMAN_OBSERVATION,iNaturalist,Observations,8883896,NA,Dana Moore,2017-11-21T08:05:41Z,CC_BY_NC_4_0,Dana Moore,Dana Moore,NA,NA,2024-10-05T08:40:10Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4902093180,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/222953083,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,Coprinus comatus,NA,SPECIES,Coprinus comatus (O.F.Müll.) Pers.,Coprinus comatus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.09485,-123.398347,10,NA,NA,NA,NA,NA,2024-06-15T12:20:17Z,15,6,2024,7987658,7987658,HUMAN_OBSERVATION,iNaturalist,Observations,222953083,NA,david2222,2024-06-15T21:26:30Z,CC_BY_NC_4_0,david2222,david2222,NA,NA,2024-10-05T09:25:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3457079373,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/102899518,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Floccularia,Floccularia albolanaripes,NA,SPECIES,Floccularia albolanaripes (G.F.Atk.) Redhead,Floccularia albolanaripes,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.282816,-122.339375,1252,NA,NA,NA,NA,NA,2021-12-11T12:54:46Z,11,12,2021,2535765,2535765,HUMAN_OBSERVATION,iNaturalist,Observations,102899518,NA,Tyanna Michelle,2021-12-12T00:11:56Z,CC_BY_NC_4_0,Tyanna Michelle,Tyanna Michelle,NA,NA,2024-10-05T09:42:39Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3468837617,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/103707753,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus rex-veris,NA,SPECIES,Boletus rex-veris D.Arora & Simonini,Boletus rex-veris,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.368991,-121.457901,488,NA,NA,NA,NA,NA,2020-05-23T12:51:00Z,23,5,2020,6016634,6016634,HUMAN_OBSERVATION,iNaturalist,Observations,103707753,NA,James Conway,2021-12-26T20:30:14Z,CC_BY_NC_4_0,James Conway,James Conway,NA,NA,2024-10-05T08:54:39Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3005102630,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/66404588,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus caerulescens,NA,SPECIES,Suillus caerulescens A.H.Sm. & Thiers,Suillus caerulescens,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.209391,-123.180177,949,NA,NA,NA,NA,NA,2018-03-23T23:14:00Z,23,3,2018,5239913,5239913,HUMAN_OBSERVATION,iNaturalist,Observations,66404588,NA,Patricia,2020-12-11T04:19:59Z,CC_BY_NC_4_0,Patricia,Patricia,NA,NA,2024-10-05T08:48:48Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4519097571,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/198008627,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Sarcomyxaceae,Sarcomyxa,Sarcomyxa serotina,NA,SPECIES,Sarcomyxa serotina (Pers.) V.Papp,Sarcomyxa serotina,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.523433,-124.001014,14,NA,NA,NA,NA,NA,2023-12-17T16:07:00Z,17,12,2023,11011338,11011338,HUMAN_OBSERVATION,iNaturalist,Observations,198008627,NA,Ann Goddard,2024-01-30T22:49:14Z,CC_BY_NC_4_0,Ann Goddard,Ann Goddard,NA,NA,2024-10-05T09:21:36Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
2988342397,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/33281970,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,Boletus fibrillosus,NA,SPECIES,Boletus fibrillosus Thiers,Boletus fibrillosus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.529863,-122.088904,132,NA,NA,NA,NA,NA,2019-09-23T12:40:52Z,23,9,2019,6015349,6015349,HUMAN_OBSERVATION,iNaturalist,Observations,33281970,NA,Travis Kriplean,2020-11-21T02:38:34Z,CC_BY_NC_4_0,Philip Kline,Philip Kline,NA,NA,2024-10-05T09:34:35Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
4855504665,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/188582680,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Chlorophyllum,Chlorophyllum olivieri,NA,SPECIES,Chlorophyllum olivieri (Barla) Vellinga,Chlorophyllum olivieri,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.531158,-122.220537,4,NA,NA,NA,NA,NA,2023-10-22T12:56:46Z,22,10,2023,5955386,5955386,HUMAN_OBSERVATION,iNaturalist,Observations,188582680,NA,ilymushrooms,2023-10-22T21:55:01Z,CC_BY_4_0,Kieran Hanrahan,Kieran Hanrahan,NA,NA,2024-10-05T10:05:45Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3985862256,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/143061508,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,Coprinus comatus,NA,SPECIES,Coprinus comatus (O.F.Müll.) Pers.,Coprinus comatus,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.341459,-124.059857,165,NA,NA,NA,NA,NA,2022-11-26T11:05:33Z,26,11,2022,7987658,7987658,HUMAN_OBSERVATION,iNaturalist,Observations,143061508,NA,Alan Rockefeller,2022-11-28T01:49:21Z,CC_BY_4_0,Daniel Kennedy,Daniel Kennedy,NA,NA,2024-10-05T09:01:34Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3415524634,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/100728564,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita augusta,NA,SPECIES,Amanita augusta Bojantchev & R.M.Davis,Amanita augusta,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.125134,-124.149322,71,NA,NA,NA,NA,NA,2021-11-08T11:14:50Z,8,11,2021,7423091,7423091,HUMAN_OBSERVATION,iNaturalist,Observations,100728564,NA,reedcham,2021-11-10T00:08:29Z,CC_BY_NC_4_0,reedcham,reedcham,NA,NA,2024-10-05T09:46:27Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
3399197281,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/98526272,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Xerocomellus,Xerocomellus diffractus,NA,SPECIES,"Xerocomellus diffractus N.Siegel, C.F.Schwarz & J.L.Frank",Xerocomellus diffractus,NA,US,NA,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.569941,-122.761406,15,NA,NA,NA,NA,NA,2021-10-17T12:23:38Z,17,10,2021,11374101,11374101,HUMAN_OBSERVATION,iNaturalist,Observations,98526272,NA,Leah Bendlin,2021-10-21T00:55:34Z,CC_BY_NC_4_0,Farspore,Farspore,NA,NA,2024-10-05T08:53:58Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,TRUE
